x,y,heat
32,104,0.0118
32,105,0.0353
32,108,0.0235
33,8,0.0118
33,9,0.0353
33,10,0.3294
33,11,0.0588
33,13,0.2000
33,14,0.0118
33,15,0.0588
33,16,0.0353
33,17,0.0118
33,20,0.0235
33,21,0.0118
33,28,0.0706
33,29,0.1059
33,30,0.1412
33,31,0.2706
33,32,0.3294
33,33,0.1529
33,34,0.0353
33,35,0.0588
33,36,0.0588
33,37,0.0706
33,38,0.0118
33,45,0.0353
33,46,0.0118
33,55,0.0118
33,56,0.0235
33,57,0.0235
33,58,0.0118
33,66,0.0118
33,68,0.1647
33,69,0.0353
33,79,0.0824
33,80,0.0824
33,81,0.0941
33,82,0.0235
